id,weight,state,dist,pres_economy,dem_party,rep_party,hhold_size,current_economy,buy_guns,important_english,syrian,global_warming,abortion,age,number_children,length_community,dem_candidate,rep_candidate,feminists,liberals,conservatives,gays,muslims,christians,jews,trans,scientists,black_lives,vaccine_school,immigrant_level,vaccine_risk,marijuana,imm_harm,align_democrat,hispanics,blacks,illegal_imm,whites,vote_trump,distrust,corrupt,wrong_track,support_wall,deny_syrians,minority_adapt,imm_level_high,authority,ei,ei_lag,union,insurance,inequal,worry_finances,ur_dist,poor_economy,since_08,last_yr,next_yr,dem_economy,rep_economy,rep_id,dem_id,ind_id,male,less_hs,hs,some_ps,ps,ps_plus,race_vm,imm,military,married,divorced,widowed,single,children,born_again,poor_health,employed,unemployed,not_lf,jobless,job_insecurity,new_england,mideast,great_lakes,plains,southeast,southwest,rocky,far_west,income
302516,.551,28,4,3,52,0,1,4,3,1,7,1,4,41,0,11,60,70,100,60,60,15,50,100,100,85,40,100,1,5,4,1,5,1,60,4,50,100,0,0,1,1,0,1,1,1,6,0,0,1,1,5,5,8.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
302522,1.007,6,49,1,60,0,2,2,1,2,1,1,4,74,0,2,60,0,100,100,0,100,50,30,50,100,100,100,1,1,1,1,1,,100,100,100,40,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,4.2,0,0,0,0,1,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,102096
302527,.638,17,12,4,0,70,3,3,3,1,6,2,2,40,1,6,0,85,15,0,85,30,30,85,50,15,60,0,2,4,1,3,3,0,60,15,40,70,1,0,0,1,1,1,1,0,4,0,0,0,1,3,2,6.8,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,111948
302529,.899,16,1,1,70,70,1,4,1,2,1,1,4,,0,4,60,30,50,70,100,100,100,100,50,100,50,100,1,3,1,1,1,,100,100,70,100,0,0,0,0,0,0,1,0,4,0,0,0,1,4,1,5.1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
302531,.618,47,2,4,15,70,4,4,3,1,6,1,2,30,1,29,15,70,15,30,85,30,50,100,70,30,60,15,1,4,1,2,3,0,50,50,0,85,,0,0,1,0,1,1,0,4,0,0,0,1,4,1,4.6,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,72764
302532,1.638,48,6,2,30,40,1,2,3,3,4,1,4,31,0,31,15,30,60,50,60,50,50,50,50,50,70,50,1,3,1,1,2,,50,40,40,60,,0,1,1,0,0,1,0,2,0,1,0,1,4,2,4.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,42480
302535,.358,9,1,3,25,40,1,2,1,1,7,1,4,34,0,30,10,20,50,40,70,50,50,50,50,50,100,30,1,3,1,1,2,,50,50,20,50,,1,1,1,0,1,1,0,2,0,0,0,1,5,2,6.1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,69385
302540,.676,55,5,1,85,15,1,3,1,1,2,1,4,68,0,25,100,0,85,85,40,50,50,50,50,50,85,100,1,3,1,3,1,1,85,85,40,85,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,3.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,48872
302542,1.589,17,18,2,40,70,3,2,1,1,4,1,2,32,1,32,30,60,50,40,60,50,50,50,50,50,60,40,2,3,2,1,1,0,50,50,15,50,1,0,0,0,0,0,1,0,6,0,0,0,1,4,1,5,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,130153
302543,.775,6,38,4,50,40,5,4,3,1,4,1,4,,2,35,40,40,60,50,50,30,50,50,50,50,40,40,4,3,4,3,1,,70,70,100,50,,0,0,0,0,0,0,0,6,1,0,1,1,2,1,6.1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,84427
302545,.755,42,17,1,85,30,1,2,1,1,2,1,2,78,0,40,85,0,0,0,30,0,30,85,15,15,70,40,1,3,4,2,2,,30,85,30,85,0,0,1,0,0,0,1,0,8,0,0,0,1,5,2,6.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,15950
302557,.936,24,6,1,60,30,3,2,1,2,3,1,4,45,1,1,70,30,70,70,60,85,85,70,85,85,100,70,1,3,1,1,1,,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,146187
302558,.782,47,2,2,50,50,3,4,3,1,4,1,4,46,1,11,40,15,70,60,40,60,60,85,60,50,70,50,1,4,1,2,3,,70,100,40,100,0,0,0,1,0,0,1,0,4,0,0,1,1,5,2,4.6,1,0,0,1,0,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
302559,.77,34,12,4,85,40,2,4,1,1,6,1,4,44,0,4,70,0,50,45,50,50,100,100,50,50,100,100,1,2,2,3,2,,75,75,70,60,0,0,0,1,0,1,0,0,6,1,0,0,1,4,4,6.6,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,80163
302562,.415,48,7,2,60,50,2,2,1,4,4,1,4,25,0,2,30,40,85,60,60,85,85,85,85,85,100,40,2,3,1,1,2,1,100,100,40,100,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4.8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,63247
302564,.686,28,4,4,50,85,3,5,1,1,7,1,4,34,1,15,60,0,15,50,50,70,100,85,100,50,85,100,1,5,2,1,3,,0,70,0,70,0,0,0,1,1,1,1,1,8,1,1,0,0,5,5,8.6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,26125
302566,.302,17,16,4,60,30,2,5,1,1,7,1,1,67,0,20,0,40,100,30,15,0,30,100,50,0,50,85,1,3,2,2,3,,50,50,60,100,,0,0,1,0,1,1,0,5,0,1,0,1,5,2,6.4,1,1,0,0,0,1,1,0,0,1,,,,,,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,18825
302569,.915,25,8,3,85,0,3,2,1,3,2,1,4,28,1,3,85,0,100,85,15,100,100,85,100,100,100,70,7,2,5,2,1,1,85,85,70,60,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,5.6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,106924
302574,1.935,18,7,1,60,60,2,2,3,1,,1,4,55,0,21,70,,100,100,50,100,100,100,100,100,100,100,1,3,4,1,1,,,,,,,0,0,0,0,,1,0,8,0,0,0,1,5,3,6.4,0,0,0,0,0,0,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
302576,.633,17,6,3,60,70,4,3,3,1,7,2,2,33,1,3,30,70,50,50,50,60,50,70,70,60,70,40,1,4,1,1,2,,85,85,40,85,,0,1,1,0,1,1,0,8,0,0,0,1,5,2,3.9,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,70570
302579,.265,48,29,4,15,60,1,5,3,1,7,1,4,44,0,2,0,70,50,85,85,100,100,100,100,100,70,0,2,5,7,3,2,0,100,70,50,70,,0,1,1,0,1,1,1,4,0,1,0,0,5,5,6.5,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
302580,1.693,36,11,2,60,30,4,4,1,1,6,1,2,,2,26,40,15,100,60,50,100,40,40,60,85,60,70,4,3,4,2,2,,70,70,40,85,0,0,1,1,0,1,1,0,1,0,,0,1,4,3,5.6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,
302581,.539,13,7,4,15,60,5,5,3,3,7,2,3,37,3,30,15,85,30,40,60,50,60,85,85,50,85,0,2,,1,1,2,0,50,50,50,50,1,1,1,1,1,1,1,,5,0,0,0,1,5,2,3.2,1,1,0,1,0,1,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,170908
302583,.78,9,1,4,0,85,2,5,1,1,7,1,1,68,0,30,0,100,15,0,100,50,50,100,100,50,50,0,1,4,1,2,4,0,85,85,0,85,1,0,0,0,1,1,1,0,7,0,0,0,1,4,3,6.1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,60225
302584,1.478,17,18,4,50,70,3,5,1,1,4,2,4,74,0,28,50,100,100,0,30,0,85,100,100,15,70,60,4,5,4,2,2,,40,70,40,40,1,1,0,1,0,0,1,1,6,0,1,0,1,2,1,5,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
302585,.517,6,30,1,70,60,3,4,1,1,4,1,4,36,1,36,85,30,70,70,60,85,70,100,50,70,50,70,1,3,1,3,1,1,70,70,70,70,0,0,0,0,1,0,1,0,6,0,0,0,1,5,3,6.6,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,64931
302587,.356,37,1,2,30,70,2,3,3,1,7,1,2,24,0,3,0,70,0,15,70,50,30,70,50,40,70,0,1,3,1,2,3,,50,50,50,50,1,0,0,1,0,1,1,0,6,0,1,0,1,3,2,7.4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,37773
302593,.249,27,6,2,60,85,2,4,3,2,3,1,3,33,1,15,40,60,40,60,85,100,70,85,85,100,85,50,1,5,1,1,2,,100,100,30,100,0,0,1,1,0,0,0,1,2,0,1,0,1,5,5,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,30794
302595,.359,17,16,1,50,15,2,4,1,1,4,1,,62,0,40,70,15,50,60,50,50,50,85,50,50,85,60,2,3,1,1,2,1,60,40,60,60,0,0,0,0,0,0,1,0,6,0,0,0,1,5,1,6.4,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,15776
302602,1.107,6,20,2,85,30,2,3,1,1,4,1,4,73,0,37,85,15,85,70,60,85,85,100,85,85,100,85,1,3,1,3,1,1,100,100,30,100,0,0,0,0,0,0,1,0,4,0,0,0,1,5,1,5.3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,39737
302604,1.653,20,4,,85,50,4,3,3,1,2,1,1,18,0,18,70,15,60,50,50,50,50,100,50,50,60,50,3,2,2,2,2,1,50,50,50,50,0,0,0,1,0,0,0,0,4,0,0,0,1,4,1,4.9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,87025
302606,.431,55,6,1,70,15,1,2,1,2,1,1,4,53,0,22,70,0,85,100,30,100,85,40,100,100,100,100,1,2,1,3,1,1,100,100,75,100,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5,3.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,33013
302610,1.784,42,7,4,0,50,5,5,3,1,7,2,2,33,2,2,0,60,0,0,50,50,50,60,60,50,40,0,4,5,4,3,4,0,0,0,0,100,1,1,1,1,0,1,1,1,4,1,0,0,0,5,3,5.2,1,1,1,1,0,0,,,,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,174860
